ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Unnamed_Column_11,Unnamed_Column_12
13510221,JH323855,06/27/2024 03:47:00 PM,048XX N KILBOURN AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1712,017
13511733,JH324881,06/27/2024 06:00:00 PM,059XX S TROY ST,0320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,False,False,0824,008
13513307,JH327831,06/30/2024 05:30:00 PM,063XX S JUSTINE ST,0460,BATTERY,SIMPLE,STREET,False,False,0725,007
13514317,JH327851,06/28/2024 11:00:00 PM,103XX S EWING AVE,0460,BATTERY,SIMPLE,STREET,False,False,0432,004
13512553,JH326856,06/27/2024 08:15:00 PM,044XX N WESTERN AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1911,019
13510468,JH324373,06/27/2024 11:57:00 PM,048XX N AVERS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1712,017
13511233,JH325076,06/28/2024 02:40:00 PM,012XX N CENTRAL AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,GAS STATION,False,False,2532,025
13511015,JH325158,06/28/2024 03:57:00 PM,007XX N HOMAN AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1121,011
13513586,JH327114,06/30/2024 04:00:00 AM,066XX S ST LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0321,003
13512491,JH326851,06/29/2024 09:29:00 PM,001XX N LOREL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1523,015
13514507,JH328351,06/30/2024 09:05:00 AM,053XX S Michigan Ave,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0225,002
13513115,JH327542,06/30/2024 03:25:00 AM,054XX W FULTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1523,015
13512914,JH327309,06/29/2024 10:30:00 PM,039XX W 44TH ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,0821,008
13510412,JH324396,06/28/2024 12:42:00 AM,034XX W 45TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,0821,008
13513761,JH328122,06/30/2024 09:30:00 PM,122XX S PEORIA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,0524,005
13520387,JH335793,06/29/2024 05:00:00 PM,071XX S DAMEN AVE,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,0735,007
13518540,JH327110,06/30/2024 02:20:00 AM,122XX S TORRENCE AVE,0560,ASSAULT,SIMPLE,STREET,False,False,0434,004
13514462,JH328671,06/30/2024 04:00:00 PM,019XX N HALSTED ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1813,018
13510249,JH323931,06/27/2024 04:31:00 PM,054XX S KENNETH AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,0815,008
13512081,JH326356,06/28/2024 09:10:00 AM,085XX S KEDZIE AVE,0810,THEFT,OVER $500,APARTMENT,False,False,0835,008
13514157,JH328975,06/29/2024 09:10:00 PM,034XX N CLARK ST,0810,THEFT,OVER $500,RESTAURANT,False,False,1924,019
13513902,JH328532,06/28/2024 10:30:00 PM,026XX W WALTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1211,012
13517421,JH328667,06/28/2024 06:00:00 PM,059XX W LE MOYNE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2531,025
13519354,JH334747,06/28/2024 09:00:00 AM,052XX W CUYLER AVE,0291,CRIMINAL SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,RESIDENCE,False,False,1624,016
13510702,JH324686,06/28/2024 09:00:00 AM,022XX S SAWYER AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,True,1024,010
13515259,JH330114,06/30/2024 01:00:00 AM,010XX N AUSTIN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,1511,015
13514519,JH329267,06/30/2024 08:00:00 PM,009XX W BUENA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1915,019
13513386,JH327489,06/30/2024 11:40:00 AM,020XX W Farragut AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2012,020
13512425,JH326751,06/29/2024 07:48:00 PM,038XX W WASHINGTON BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1122,011
13513142,JH327603,06/30/2024 09:30:00 AM,061XX S DORCHESTER AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,0314,003
13512289,JH326578,06/28/2024 09:00:00 PM,021XX S WENTWORTH AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,0914,009
13511731,JH325940,06/28/2024 01:00:00 PM,008XX E 63RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0313,003
13512819,JH327295,06/30/2024 12:00:00 AM,048XX W WEST END AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1532,015
13512296,JH326635,06/29/2024 04:25:00 PM,016XX W 47TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,TAVERN / LIQUOR STORE,False,False,0924,009
13512228,JH326441,06/29/2024 03:30:00 PM,047XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,STREET,False,False,0223,002
13514007,JH327308,06/30/2024 09:11:00 AM,019XX W 47TH ST,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0931,009
13513372,JH327144,06/28/2024 02:26:00 PM,051XX N TRIPP AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1712,017
13515293,JH330074,06/29/2024 12:00:00 AM,027XX W 15TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,HOSPITAL BUILDING / GROUNDS,False,False,1023,010
13518152,JH329337,06/30/2024 04:00:00 PM,067XX N SHERIDAN RD,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2432,024
13513661,JH328137,06/30/2024 10:30:00 PM,049XX N PULASKI RD,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1712,017
13514670,JH329415,06/28/2024 08:58:00 PM,016XX S SAWYER AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,False,True,1022,010
13511907,JH326119,06/29/2024 11:00:00 AM,006XX N CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1122,011
13513055,JH327497,06/30/2024 11:57:00 AM,079XX S KINGSTON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,True,0422,004
13520308,JH336170,06/29/2024 07:30:00 PM,0000X N WESTERN AVE,0810,THEFT,OVER $500,SIDEWALK,False,False,1223,012
13513303,JH327907,06/30/2024 05:30:00 PM,008XX W BELMONT AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,False,1933,019
13512861,JH327224,06/30/2024 12:00:00 AM,012XX N CLARK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1824,018
13510259,JH324050,06/27/2024 06:00:00 PM,035XX W 62ND PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0823,008
13513609,JH327115,06/30/2024 02:25:00 AM,0000X N HOMAN BLVD,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1123,011
13510794,JH324695,06/28/2024 09:48:00 AM,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1432,014
13510960,JH323908,06/27/2024 03:57:00 PM,023XX E 70TH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,0331,003
13511483,JH325609,06/28/2024 10:37:00 PM,015XX N MASSASOIT AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2531,025
13512750,JH327212,06/30/2024 07:25:00 AM,059XX N WINTHROP AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2433,024
13512746,JH327200,06/30/2024 07:15:00 AM,006XX N CLARK ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1832,018
13510469,JH324391,06/28/2024 12:24:00 AM,003XX E 119TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0532,005
13513434,JH327623,06/28/2024 07:00:00 PM,061XX S DORCHESTER AVE,0810,THEFT,OVER $500,STREET,False,False,0314,003
13511087,JH325013,06/28/2024 11:15:00 AM,070XX S HALSTED ST,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,0732,007
13512114,JH326479,06/29/2024 03:30:00 PM,009XX N RUSH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1833,018
13512791,JH327257,06/29/2024 10:40:00 PM,014XX W OAKDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1932,019
13511476,JH325550,06/28/2024 06:00:00 PM,050XX S WABASH AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0224,002
13512722,JH327172,06/30/2024 05:20:00 AM,034XX W 38TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0911,009
13516442,JH329920,06/28/2024 11:00:00 AM,039XX S ASHLAND AVE,0810,THEFT,OVER $500,VEHICLE - COMMERCIAL,False,False,0924,009
13511775,JH325987,06/29/2024 09:30:00 AM,031XX W ARMITAGE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1414,014
13513360,JH327971,06/30/2024 06:39:00 PM,049XX N GLENWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2033,020
13511643,JH325799,06/29/2024 03:20:00 AM,003XX E RANDOLPH ST,0460,BATTERY,SIMPLE,RESIDENCE - GARAGE,False,False,0114,001
13513823,JH328390,06/29/2024 06:00:00 AM,080XX S JEFFERY BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0414,004
13510904,JH324972,06/28/2024 01:15:00 PM,040XX N CICERO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1624,016
13517251,JH332423,06/30/2024 09:27:00 PM,005XX N LONG AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1523,015
13510371,JH324301,06/27/2024 09:50:00 PM,052XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,True,1522,015
13512065,JH326360,06/29/2024 02:00:00 AM,033XX N HALSTED ST,0870,THEFT,POCKET-PICKING,TAVERN / LIQUOR STORE,False,False,1924,019
13515468,JH329230,06/29/2024 12:00:00 AM,110XX S ARTESIAN AVE,0810,THEFT,OVER $500,STREET,False,False,2212,022
13510151,JH324107,06/27/2024 07:11:00 PM,057XX S MICHIGAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,0232,002
13510286,JH324045,06/27/2024 06:20:00 PM,038XX W 16TH ST,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,1014,010
13511599,JH325633,06/28/2024 10:30:00 PM,005XX S OAKLEY BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1225,012
13512649,JH327072,06/30/2024 02:13:00 AM,001XX N LEAMINGTON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,1532,015
13511281,JH324535,06/27/2024 06:15:00 PM,005XX N KINGSBURY ST,0810,THEFT,OVER $500,ATHLETIC CLUB,False,False,1831,018
13512312,JH326372,06/29/2024 01:45:00 PM,002XX N MORGAN ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,1214,012
13512341,JH326556,06/29/2024 05:00:00 PM,051XX W JACKSON BLVD,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,1533,015
13512441,JH326640,06/29/2024 05:00:00 PM,061XX S TROY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0823,008
13510741,JH324729,06/28/2024 09:00:00 AM,081XX S INGLESIDE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0631,006
13512982,JH327262,06/30/2024 04:00:00 AM,018XX W DIVISION ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,1212,012
13511677,JH324811,06/28/2024 11:20:00 AM,118XX S HALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,2212,022
13510538,JH324417,06/28/2024 12:30:00 AM,0000X E RANDOLPH ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0111,001
13515899,JH328978,06/30/2024 09:30:00 PM,005XX N ST LOUIS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,1121,011
13513171,JH327711,06/30/2024 02:30:00 PM,008XX N MICHIGAN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SMALL RETAIL STORE,False,False,1833,018
13512902,JH327412,06/29/2024 08:00:00 PM,066XX S RHODES AVE,0810,THEFT,OVER $500,STREET,False,False,0321,003
13511587,JH325613,06/28/2024 10:53:00 PM,076XX S MAY ST,0810,THEFT,OVER $500,APARTMENT,False,True,0612,006
13511181,JH325281,06/28/2024 04:20:00 PM,001XX E ERIE ST,141C,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,SIDEWALK,True,False,1834,018
13513151,JH327726,06/30/2024 04:00:00 PM,017XX W DIVISION ST,0810,THEFT,OVER $500,SIDEWALK,False,False,1213,012
13512635,JH327077,06/29/2024 11:56:00 PM,043XX W ARMITAGE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2522,025
13514072,JH328868,06/29/2024 06:20:00 AM,127XX S PEORIA ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0523,005
13511394,JH325439,06/28/2024 05:49:00 PM,064XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,0312,003
13511797,JH325977,06/29/2024 05:00:00 AM,040XX S ELLIS AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,0214,002
13510013,JH323726,06/27/2024 02:03:00 PM,025XX W CHICAGO AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,False,False,1221,012
13513213,JH327816,06/30/2024 04:15:00 PM,017XX W 119TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SMALL RETAIL STORE,False,False,2234,022
13513214,JH327788,06/28/2024 09:30:00 PM,031XX N NORDICA AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2511,025
13512622,JH327023,06/30/2024 01:00:00 AM,017XX S ASHLAND AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,1233,012
13510620,JH324559,06/27/2024 08:30:00 PM,034XX W 55TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0822,008
13513380,JH327139,06/27/2024 08:50:00 PM,052XX W AINSLIE ST,1360,CRIMINAL TRESPASS,TO VEHICLE,APARTMENT,False,False,1623,016
13512045,JH326311,06/29/2024 12:35:00 PM,049XX W PATTERSON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,1634,016
13511027,JH325074,06/28/2024 01:00:00 PM,067XX S INDIANA AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE,False,False,0322,003
13510442,JH324272,06/27/2024 09:37:00 PM,062XX S DR MARTIN LUTHER KING JR DR,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,0313,003
13510225,JH323794,06/27/2024 03:50:00 PM,025XX W NORTH AVE,0330,ROBBERY,AGGRAVATED,COMMERCIAL / BUSINESS OFFICE,False,False,1434,014
13513079,JH327311,06/30/2024 09:16:00 AM,034XX S INDIANA AVE,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,0211,002
13515214,JH327456,06/30/2024 11:44:00 AM,047XX S WESTERN AVE,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,False,False,0922,009
13512641,JH326955,06/29/2024 11:00:00 AM,048XX W ARMITAGE AVE,0890,THEFT,FROM BUILDING,STREET,True,True,2533,025
13511404,JH325546,06/28/2024 09:00:00 PM,076XX S CICERO AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,0833,008
13512439,JH326566,06/29/2024 05:07:00 PM,006XX E 90TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0633,006
13511518,JH325737,06/29/2024 01:44:00 AM,055XX W DIVERSEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,False,True,2514,025
13512942,JH327439,06/30/2024 11:30:00 AM,026XX W MAYPOLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1222,012
13514735,JH329354,06/30/2024 01:00:00 PM,026XX E 79TH ST,0810,THEFT,OVER $500,CLEANING STORE,False,False,0421,004
13511955,JH326188,06/29/2024 12:10:00 PM,043XX N CLARK ST,0560,ASSAULT,SIMPLE,SIDEWALK,True,False,1912,019
13512872,JH327357,06/30/2024 03:45:00 AM,033XX N LINCOLN AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1922,019
13511399,JH325549,06/28/2024 11:00:00 AM,001XX E 115TH ST,0810,THEFT,OVER $500,RESIDENCE,False,True,0531,005
13512881,JH327180,06/30/2024 06:02:00 AM,028XX W FOSTER AVE,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,2011,020
13513224,JH327847,06/30/2024 04:00:00 PM,024XX S LEAVITT ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1034,010
13511371,JH325500,06/28/2024 09:00:00 AM,003XX N PEORIA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1214,012
13510501,JH324407,06/28/2024 12:54:00 AM,008XX N AVERS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1112,011
13510968,JH325063,06/27/2024 04:30:00 PM,075XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0623,006
13521319,JH329297,07/01/2024 12:00:00 AM,067XX S ELIZABETH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0724,007
13510915,JH324854,06/27/2024 02:30:00 PM,100XX S DR MARTIN LUTHER KING JR DR,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,STREET,False,False,0511,005
13511355,JH324133,06/27/2024 07:24:00 PM,042XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,STREET,False,False,1132,011
13513817,JH328388,06/30/2024 01:30:00 PM,022XX E 81ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0414,004
13519054,JH334746,06/30/2024 12:00:00 PM,021XX E 91ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0413,004
13513641,JH328179,06/30/2024 11:40:00 PM,076XX S VERNON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0624,006
13515746,JH329642,06/29/2024 01:56:00 PM,0000X E Randolph St,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,0111,001
13511190,JH324362,06/27/2024 11:30:00 PM,049XX S ASHLAND AVE,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,STREET,False,False,0931,009
13512615,JH326979,06/30/2024 12:00:00 AM,078XX S HALSTED ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",POLICE FACILITY / VEHICLE PARKING LOT,False,False,0621,006
13514850,JH326873,06/29/2024 10:15:00 PM,014XX W 81ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0612,006
13511706,JH325921,06/29/2024 12:01:00 AM,057XX W SUNNYSIDE AVE,0810,THEFT,OVER $500,STREET,False,False,1622,016
13510614,JH324562,06/28/2024 07:00:00 AM,069XX S MICHIGAN AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,0322,003
13513574,JH328119,06/30/2024 10:20:00 PM,008XX W FLETCHER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1933,019
13510138,JH324136,06/27/2024 07:35:00 PM,0000X E 111TH ST,2025,NARCOTICS,POSSESS - HALLUCINOGENS,RESTAURANT,True,False,0531,005
13511795,JH325960,06/27/2024 03:30:00 PM,037XX S UNION AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,0915,009
13513743,JH328126,06/30/2024 08:00:00 PM,025XX W FARRAGUT AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,2011,020
13513221,JH327730,06/30/2024 04:00:00 AM,001XX W HUBBARD ST,0810,THEFT,OVER $500,STREET,False,False,1831,018
13512810,JH327233,06/30/2024 06:35:00 AM,005XX E 74TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,0323,003
13514911,JH325494,06/28/2024 04:15:00 PM,110XX S SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,2211,022
13511932,JH326063,06/29/2024 03:00:00 AM,105XX S WALLACE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2233,022
13512538,JH326715,06/29/2024 03:36:00 PM,012XX W 119TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,ATHLETIC CLUB,False,False,0524,005
13513591,JH328162,06/30/2024 08:06:00 PM,011XX E 44TH ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,0222,002
13511596,JH325745,06/29/2024 01:45:00 AM,022XX W DIVISION ST,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1212,012
13512551,JH324392,06/28/2024 12:28:00 AM,010XX E 83RD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,0632,006
13513675,JH328240,06/30/2024 11:30:00 AM,065XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,0321,003
13510615,JH324580,06/28/2024 06:00:00 AM,011XX S CALIFORNIA AVE,0880,THEFT,PURSE-SNATCHING,CTA BUS,False,False,1135,011
13512708,JH327120,06/30/2024 04:00:00 AM,035XX N PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1731,017
13513057,JH327332,06/30/2024 09:16:00 AM,052XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1522,015
13513697,JH328148,06/30/2024 10:13:00 PM,008XX S LAWNDALE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1133,011
13513698,JH328050,06/30/2024 09:23:00 PM,022XX N CALIFORNIA AVE,0810,THEFT,OVER $500,CONVENIENCE STORE,False,False,1431,014
13511836,JH325935,06/29/2024 08:26:00 AM,003XX S DEARBORN ST,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,True,False,0113,001
13512957,JH327379,06/30/2024 10:00:00 AM,009XX N LEAVITT ST,0810,THEFT,OVER $500,STREET,False,False,1212,012
13512946,JH327434,06/29/2024 09:00:00 PM,0000X W SUPERIOR ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1832,018
13514269,JH329066,06/30/2024 07:00:00 PM,022XX S CALIFORNIA AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,APARTMENT,False,False,1033,010
13518983,JH326403,06/29/2024 03:21:00 PM,047XX N SIMONDS DR,0560,ASSAULT,SIMPLE,PARK PROPERTY,False,False,1914,019
13514231,JH327893,06/27/2024 09:30:00 PM,105XX S AVENUE L,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,0432,004
13513437,JH327895,06/30/2024 06:44:00 PM,033XX W BYRON ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,1733,017
13515595,JH327802,06/30/2024 03:00:00 PM,001XX E 44TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0215,002
13513475,JH328073,06/29/2024 02:00:00 AM,036XX N HALSTED ST,0810,THEFT,OVER $500,BAR OR TAVERN,False,False,1925,019
13510941,JH324293,06/27/2024 08:45:00 PM,012XX W ADAMS ST,0460,BATTERY,SIMPLE,STREET,False,False,1224,012
13511944,JH326186,06/29/2024 12:25:00 PM,050XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,0223,002
13512890,JH327381,06/29/2024 11:50:00 PM,030XX S MILLARD AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1032,010
13515055,JH329840,06/30/2024 06:00:00 PM,039XX W 56TH PL,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),False,False,0822,008
13510031,JH324030,06/27/2024 04:30:00 PM,051XX S MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0934,009
13511567,JH325665,06/28/2024 11:00:00 PM,033XX W 47TH ST,0580,STALKING,SIMPLE,STREET,False,True,0821,008
13511183,JH325363,06/28/2024 05:50:00 PM,021XX E 81ST ST,0461,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",ALLEY,False,False,0414,004
13518608,JH326299,06/29/2024 05:27:00 AM,108XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,0513,005
13509964,JH323792,06/27/2024 03:54:00 PM,074XX S ASHLAND AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,False,False,0735,007
13513306,JH327648,06/30/2024 02:45:00 PM,001XX W 75TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,False,False,0731,007
13514571,JH329113,06/29/2024 12:30:00 AM,0000X W DIVISION ST,0320,ROBBERY,STRONG ARM - NO WEAPON,BAR OR TAVERN,False,False,1824,018
13512319,JH326510,06/29/2024 03:50:00 PM,042XX S FAIRFIELD AVE,0460,BATTERY,SIMPLE,APARTMENT,False,True,0921,009
13511040,JH325165,06/28/2024 02:55:00 PM,133XX S LANGLEY AVE,0650,BURGLARY,HOME INVASION,CHA APARTMENT,False,False,0533,005
13510222,JH324198,06/27/2024 08:18:00 PM,0000X S KILDARE AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,1115,011
13513065,JH327512,06/29/2024 09:00:00 PM,012XX W 90TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2222,022
13518039,JH332698,06/30/2024 06:47:00 PM,013XX W ESTES AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,2423,024
